year,region_id,status,goal,score,dimension
2001,1,64.19000997494584,FIS,64.19000997494584,status
2001,2,63.66186676996208,FIS,63.66186676996208,status
2001,3,59.624296411068975,FIS,59.624296411068975,status
2001,4,57.26955702145955,FIS,57.26955702145955,status
2001,5,67.2668368995252,FIS,67.2668368995252,status
2001,6,61.81130971611273,FIS,61.81130971611273,status
2001,7,100,FIS,100,status
2001,8,59.624296411068975,FIS,59.624296411068975,status
2002,1,72.15524047407216,FIS,72.15524047407216,status
2002,2,68.6357563821986,FIS,68.6357563821986,status
2002,3,65.15084042466509,FIS,65.15084042466509,status
2002,4,57.118551587123235,FIS,57.118551587123235,status
2002,5,67.95393317050072,FIS,67.95393317050072,status
2002,6,62.61292203225085,FIS,62.61292203225085,status
2002,7,100,FIS,100,status
2002,8,65.15084042466509,FIS,65.15084042466509,status
2003,1,80.25693141851809,FIS,80.25693141851809,status
2003,2,71.23848616070092,FIS,71.23848616070092,status
2003,3,68.04276240077878,FIS,68.04276240077878,status
2003,4,57.87461643525115,FIS,57.87461643525115,status
2003,5,73.20151282923239,FIS,73.20151282923239,status
2003,6,68.73509830077111,FIS,68.73509830077111,status
2003,7,100,FIS,100,status
2003,8,68.04276240077878,FIS,68.04276240077878,status
2004,1,83.66531485267858,FIS,83.66531485267858,status
2004,2,73.03436162310655,FIS,73.03436162310655,status
2004,3,70.0381795812295,FIS,70.0381795812295,status
2004,4,59.86849716950818,FIS,59.86849716950818,status
2004,5,76.32308072767857,FIS,76.32308072767857,status
2004,6,72.376927515625,FIS,72.376927515625,status
2004,7,100,FIS,100,status
2004,8,70.0381795812295,FIS,70.0381795812295,status
2005,1,82.83890935714285,FIS,82.83890935714285,status
2005,2,73.89386858390708,FIS,73.89386858390708,status
2005,3,70.9931873154523,FIS,70.9931873154523,status
2005,4,61.90713205800884,FIS,61.90713205800884,status
2005,5,76.5986765892857,FIS,76.5986765892857,status
2005,6,72.69845602083333,FIS,72.69845602083333,status
2005,7,100,FIS,100,status
2005,8,70.9931873154523,FIS,70.9931873154523,status
2006,1,79.23647870535714,FIS,79.23647870535714,status
2006,2,74.866685721875,FIS,74.866685721875,status
2006,3,72.07409524652778,FIS,72.07409524652778,status
2006,4,64.59348632421876,FIS,64.59348632421876,status
2006,5,74.67662633035714,FIS,74.67662633035714,status
2006,6,70.45606405208333,FIS,70.45606405208333,status
2006,7,100,FIS,100,status
2006,8,72.07409524652778,FIS,72.07409524652778,status
2007,1,74.04550514732142,FIS,74.04550514732142,status
2007,2,71.831853603125,FIS,71.831853603125,status
2007,3,68.70205955902777,FIS,68.70205955902777,status
2007,4,61.87584472265625,FIS,61.87584472265625,status
2007,5,70.71525111160713,FIS,70.71525111160713,status
2007,6,65.83445963020833,FIS,65.83445963020833,status
2007,7,100,FIS,100,status
2007,8,68.70205955902777,FIS,68.70205955902777,status
2008,1,73.06867195982142,FIS,73.06867195982142,status
2008,2,71.148070371875,FIS,71.148070371875,status
2008,3,67.94230041319445,FIS,67.94230041319445,status
2008,4,59.323377339843745,FIS,59.323377339843745,status
2008,5,67.79814553125,FIS,67.79814553125,status
2008,6,62.43116978645833,FIS,62.43116978645833,status
2008,7,100,FIS,100,status
2008,8,67.94230041319445,FIS,67.94230041319445,status
2009,1,75.58680020982142,FIS,75.58680020982142,status
2009,2,72.91076014687499,FIS,72.91076014687499,status
2009,3,69.90084460763889,FIS,69.90084460763889,status
2009,4,59.383030542968754,FIS,59.383030542968754,status
2009,5,67.86632062053572,FIS,67.86632062053572,status
2009,6,62.510707390625,FIS,62.510707390625,status
2009,7,100,FIS,100,status
2009,8,69.90084460763889,FIS,69.90084460763889,status
2010,1,75.42363049426592,FIS,75.42363049426592,status
2010,2,74.98724755788663,FIS,74.98724755788663,status
2010,3,72.20805284209627,FIS,72.20805284209627,status
2010,4,62.10177483798329,FIS,62.10177483798329,status
2010,5,67.8438766549802,FIS,67.8438766549802,status
2010,6,62.48452276414358,FIS,62.48452276414358,status
2010,7,100,FIS,100,status
2010,8,72.20805284209627,FIS,72.20805284209627,status
2011,1,75.3721628156945,FIS,75.3721628156945,status
2011,2,72.7968313318494,FIS,72.7968313318494,status
2011,3,69.77425703538823,FIS,69.77425703538823,status
2011,4,59.65812155543676,FIS,59.65812155543676,status
2011,5,68.12882840498021,FIS,68.12882840498021,status
2011,6,62.816966472476906,FIS,62.816966472476906,status
2011,7,100,FIS,100,status
2011,8,69.77425703538823,FIS,69.77425703538823,status
2012,1,76.70647067283734,FIS,76.70647067283734,status
2012,2,73.69452947098615,FIS,73.69452947098615,status
2012,3,70.77169941220683,FIS,70.77169941220683,status
2012,4,61.054986760607676,FIS,61.054986760607676,status
2012,5,69.77712772640878,FIS,69.77712772640878,status
2012,6,64.73998234747691,FIS,64.73998234747691,status
2012,7,100,FIS,100,status
2012,8,70.77169941220683,FIS,70.77169941220683,status
2013,1,78.96093495855163,FIS,78.96093495855163,status
2013,2,79.16865942098615,FIS,79.16865942098615,status
2013,3,76.85406602331794,FIS,76.85406602331794,status
2013,4,68.17239172935768,FIS,68.17239172935768,status
2013,5,72.34558347640878,FIS,72.34558347640878,status
2013,6,67.73651405581023,FIS,67.73651405581023,status
2013,7,100,FIS,100,status
2013,8,76.85406602331794,FIS,76.85406602331794,status
2014,1,85.05468495855163,FIS,85.05468495855163,status
2014,2,84.37221153348614,FIS,84.37221153348614,status
2014,3,82.63579059276238,FIS,82.63579059276238,status
2014,4,74.95157438560767,FIS,74.95157438560767,status
2014,5,78.75332492283735,FIS,78.75332492283735,status
2014,6,75.21221240997691,FIS,75.21221240997691,status
2014,7,100,FIS,100,status
2014,8,82.63579059276238,FIS,82.63579059276238,status
2015,1,85.05468495855163,FIS,85.05468495855163,status
2015,2,84.37221153348614,FIS,84.37221153348614,status
2015,3,82.63579059276238,FIS,82.63579059276238,status
2015,4,74.95157438560767,FIS,74.95157438560767,status
